1408
BUS;courbet2;48.10827017;-1.703735554;Papéteries
BUS;courtin1;48.15722035;-1.714558049;Courtines
BUS;courtin2;48.15743668;-1.714965212;Courtines
BUS;cram1;48.09546324;-1.638008891;Cram
BUS;cram2;48.09491673;-1.637291586;Cram
BUS;croixhe2;48.10125896;-1.659545153;Croix Saint Hélier
BUS;cropy;48.22521041;-1.570400474;Cropy
BUS;cucille1;48.1286056;-1.698924339;Cucillé
BUS;cucille2;48.12848797;-1.698534149;Cucillé
BUS;curi1;48.14936705;-1.577458253;Curien
BUS;curi2;48.14925224;-1.577096367;Curien
BUS;cxblanc1;48.05191287;-1.797687923;Croix Blanche
BUS;cxfleu1;48.05659016;-1.663606749;Croix Fleurie
BUS;cxfleu2;48.05580405;-1.664225959;Croix Fleurie
BUS;cxhecha1;48.10222642;-1.660321272;Croix Saint Hélier
BUS;cxhecha2;48.10204159;-1.660023303;Croix Saint Hélier
BUS;cxignon1;48.08138887;-1.826167367;Croix Ignon
BUS;cxignon2;48.08141102;-1.826999192;Croix Ignon
BUS;cxmalin2;48.03837051;-1.602291194;Croix Malinge
BUS;cxmalter;48.03846312;-1.602297687;Croix Malinge
BUS;cxmme1;48.04178826;-1.754091071;Croix Madame
BUS;cxmme2;48.04035089;-1.755252024;Croix Madame
BUS;cxpig1;48.01781617;-1.66191092;Croix Du Pigeonnet
BUS;cxpig2;48.01769545;-1.661638759;Croix Du Pigeonnet
BUS;cxpotie1;48.04672209;-1.710889867;Croix Aux Potiers
BUS;cxpotie2;48.04718509;-1.711108737;Croix Aux Potiers
BUS;cxpotrn1;48.04602118;-1.709991994;Croix Aux Potiers
BUS;cxpotrn2;48.04583383;-1.710432334;Croix Aux Potiers
BUS;cxrobr1;48.10674313;-1.486563368;Croix Rouge
BUS;cxrobr2;48.10653118;-1.486226245;Croix Rouge
BUS;cxroure1;48.1163323;-1.711378902;Croix Rouge
BUS;cxroure2;48.11643577;-1.711519884;Croix Rouge
BUS;cxrouve1;48.04956855;-1.606163347;Croix Rouge
BUS;cxrouve2;48.04903168;-1.605872829;Croix Rouge
BUS;cxvaiss1;48.00674421;-1.774571285;Croix Vaisserelle
BUS;cxvaiss2;48.00694521;-1.774314923;Croix Vaisserelle
